qid,question_text,target,preprocessed_text
d25a61cbb4979f4f2c86,Do most Westerners lack critical thinking?,1,"['westerner', 'lack', 'critical', 'thinking']"
3206a8dd7c07a9177607,Why do liberals think that telling someone they have a nice smile is wrong?,1,"['liberal', 'think', 'telling', 'someone', 'nice', 'smile', 'wrong']"
23c2b17a545e2179be64,Is Prostitute The only job a Trans Person can do in Greece?,1,"['prostitute', 'job', 'trans', 'person', 'greece']"
ceb06e2ce07ecbb6b282,Why did Darwin have to ruin everything by stating the obvious and providing a justification for social Darwinism and elitism?,1,"['darwin', 'ruin', 'everything', 'stating', 'obvious', 'providing', 'justification', 'social', 'darwinism', 'elitism']"
a6c29323708fb164ce71,Why do Chinese want North Korea to nuke South Korea?,1,"['chinese', 'want', 'north', 'korea', 'nuke', 'south', 'korea']"
0124ee7dd3c125553dc1,"Why do black people put each other down, but don't let them date outside their race?",1,"['black', 'people', 'put', 'let', 'date', 'outside', 'race']"
9bf02d26d9d22b139326,"Why do Indians have such an incredible population growth, even though they do have a lot of condoms there? Is there something biologically impaired here?",1,"['indian', 'incredible', 'population', 'growth', 'even', 'though', 'lot', 'condom', 'something', 'biologically', 'impaired']"
df1a9ca38b9ffc1e8b4c,Do women get arroused when they stick meth inside their pussy?,1,"['woman', 'get', 'arroused', 'stick', 'meth', 'inside', 'pussy']"
b120a67f8cb65b953a61,Is it ok that I had sex with my sister?,1,"['ok', 'sex', 'sister']"
4d977ac5e074520cc59c,Is it bad if a Muslim use his brain in deep thinking about religion in general?,1,"['bad', 'muslim', 'use', 'brain', 'deep', 'thinking', 'religion', 'general']"
8b56ee3038e141e52a02,Are the Swedish racist against Africans living in Sweden?,1,"['swedish', 'racist', 'african', 'living', 'sweden']"
0e9c5b27726e982d9ac5,"How come Americans are so hostile toward Serbs and Serbia and NATO bombarding Belgrade, will ever Americans answer for the crimes they did in Serbia ?",1,"['come', 'american', 'hostile', 'toward', 'serb', 'serbia', 'nato', 'bombarding', 'belgrade', 'ever', 'american', 'answer', 'crime', 'serbia']"
be1c5070da6485518650,What is wrong with Indians?,1,"['wrong', 'indian']"
44fb0e2707fb41bfa397,Between Chinese and Jewish which race more intelligent?,1,"['chinese', 'jewish', 'race', 'intelligent']"
ee0c92770786f79e945a,Should Farhan Akhtar and Zoya Akhtar marry since it is allowed to marry your sibling in Islam?,1,"['farhan', 'akhtar', 'zoya', 'akhtar', 'marry', 'since', 'allowed', 'marry', 'sibling', 'islam']"
6f6beda9d8d05d7337ec,"Among the people who live a good life, do some of them spam Quora with “Among the people who live a good life” questions?",1,"['among', 'people', 'live', 'good', 'life', 'spam', 'quora', 'among', 'people', 'live', 'good', 'life', 'question']"
1fa097555815fb937332,Are there any gay older men that will talk to a curious boy in 714?,1,"['gay', 'older', 'men', 'talk', 'curious', 'boy', '714']"
f43ca9500c1d126c567a,From where did the BJP receive black money to buy many PAAS leaders in Gujarat?,1,"['bjp', 'receive', 'black', 'money', 'buy', 'many', 'paas', 'leader', 'gujarat']"
d2fe63f56da6af611002,Why did Rajnath Singh allow ceasefire? Why did the BJP’s stand change after the Karnataka election? Is this backstabbing Hindus? Is more yet to come?,1,"['rajnath', 'singh', 'allow', 'ceasefire', 'bjp', 'stand', 'change', 'karnataka', 'election', 'backstabbing', 'hindu', 'yet', 'come']"
405fd004b047ff8794ec,Do mothers have sex with their children?,1,"['mother', 'sex', 'child']"
c963fd2f8f8132a84d87,Why isn't Hindi the national language of Japan?,1,"['hindi', 'national', 'language', 'japan']"
50de4f00569048500d76,Why does Quora allow people to ask stupid senseless mindfuckin questions! Why?,1,"['doe', 'quora', 'allow', 'people', 'ask', 'stupid', 'senseless', 'mindfuckin', 'question']"
906b1651350eb7a68de4,"Why do so many people on this board ask so many stupid questions about why the majority of people don't like Trump? -- if they were halfway normal, It would be obvious to them.",1,"['many', 'people', 'board', 'ask', 'many', 'stupid', 'question', 'majority', 'people', 'like', 'trump', 'halfway', 'normal', 'would', 'obvious']"
be307cf940536c25157f,"Why do many liberals think that all Trump supporters condone everything he stands for, when many of these same people supported Bill Clinton, yet disagreed with several of his positions or behavior?",1,"['many', 'liberal', 'think', 'trump', 'supporter', 'condone', 'everything', 'stand', 'many', 'people', 'supported', 'bill', 'clinton', 'yet', 'disagreed', 'several', 'position', 'behavior']"
15a06e6f4b580230aa2b,"Why are the liberal, elite Americans welcoming refugees and immigrants, but are mostly not concerned about poor Americans in their own backyard?",1,"['liberal', 'elite', 'american', 'welcoming', 'refugee', 'immigrant', 'mostly', 'concerned', 'poor', 'american', 'backyard']"
1a96c638c94f7f680295,"Why is Saudi Arabia weak, oil-dependent, and incompetent while Iran is so powerful, dynamic, innovative, and successful?",1,"['saudi', 'arabia', 'weak', 'oil', 'dependent', 'incompetent', 'iran', 'powerful', 'dynamic', 'innovative', 'successful']"
6d6a97c1c27028a6c135,Can Modi win any election without help of tampered EVM'S?,1,"['modi', 'win', 'election', 'without', 'help', 'tampered', 'evm']"
d738b1fde2226b57b11b,"If you have intercourse with a Lebanese woman, does she yell out God! Or ALLAH! During climax?",1,"['intercourse', 'lebanese', 'woman', 'doe', 'yell', 'god', 'allah', 'climax']"
d12ead2806f4ec9f3fdb,Are Jewish women pretty? And if you're one can you show how do you look?,1,"['jewish', 'woman', 'pretty', 'one', 'show', 'look']"
d69487ba207429542b36,Is Quora sponsored by terrorists and “sickulars” for mocking down Hindus & Indians?,1,"['quora', 'sponsored', 'terrorist', 'sickulars', 'mocking', 'hindu', 'indian']"
e63d23bc518115e9f846,The U.S. defended itself. Why can't the Mexican people stand up on their own country?,1,"['u', 'defended', 'mexican', 'people', 'stand', 'country']"
723370a98c7a0fedb465,Could Earth both be flat and spherical?,1,"['could', 'earth', 'flat', 'spherical']"
b9aa6d5ca792299baf49,Is all Pakistani terrorists?,1,"['pakistani', 'terrorist']"
4b70b18c5b9b6a997fda,Why do Hollywood Jews keep shoving WW2 movies at us when we already know the truth of what happened back then?,1,"['hollywood', 'jew', 'keep', 'shoving', 'ww2', 'movie', 'u', 'already', 'know', 'truth', 'happened', 'back']"
bcdcd9db58e811a1f334,Do Japanese feel shame being under US's rule and unable to rise and revenge?,1,"['japanese', 'feel', 'shame', 'u', 'rule', 'unable', 'rise', 'revenge']"
0df7b95b9f7bb1a4e22f,"Rahul Gandhi thinks he is the leader of India and wants all the parties Mulayam, Lalu, Mamta, SP, BSP, TRC, Patnaik, Chandrababu, Sharad Pawar to bow to him and respect him as their supreme leader. Why?",1,"['rahul', 'gandhi', 'think', 'leader', 'india', 'want', 'party', 'mulayam', 'lalu', 'mamta', 'sp', 'bsp', 'trc', 'patnaik', 'chandrababu', 'sharad', 'pawar', 'bow', 'respect', 'supreme', 'leader']"
d73d60f2f8e63988c14b,"Which American city does not have too many Chinese? I am currently living in the SF Bay Area, and I feel like I live in Asia now, honestly. Everywhere I go, there are mostly Asians, especially Chinese.",1,"['american', 'city', 'doe', 'many', 'chinese', 'currently', 'living', 'sf', 'bay', 'area', 'feel', 'like', 'live', 'asia', 'honestly', 'everywhere', 'go', 'mostly', 'asian', 'especially', 'chinese']"
a8f070f53fb194d38fdb,"After they will expropriate whites, are black South Africans going to seize Indian South Africans' wealth too?",1,"['expropriate', 'white', 'black', 'south', 'african', 'going', 'seize', 'indian', 'south', 'african', 'wealth']"
e25c46ff786ae2c7c4fe,When will these Never-Trumpers recover from the fact that their candidate lost and move on? This article is just more of the same anti-Trump hysteria by another nutcase? In this case a nutcase who works as a psychiatrist.,1,"['never', 'trumpers', 'recover', 'fact', 'candidate', 'lost', 'move', 'article', 'anti', 'trump', 'hysteria', 'another', 'nutcase', 'case', 'nutcase', 'work', 'psychiatrist']"
7af0cbe0619038a5a6ab,Why are Christians oppressed? Doesn't anybody care?,1,"['christian', 'oppressed', 'anybody', 'care']"
44217be579562e99bb1f,Why does Donald Trump hate gay pepole?,1,"['doe', 'donald', 'trump', 'hate', 'gay', 'pepole']"
fe7c1a1d3ee75037a055,Why do guys become so resistant and blind to decide when they are given a position and throne to decide?,1,"['guy', 'become', 'resistant', 'blind', 'decide', 'given', 'position', 'throne', 'decide']"
311efa0bba1f77549587,"Why does the media hate Trump despite his undeniable achievements (i.e., neutralising North Korea, lowering unemployment)?",1,"['doe', 'medium', 'hate', 'trump', 'despite', 'undeniable', 'achievement', 'e', 'neutralising', 'north', 'korea', 'lowering', 'unemployment']"
f5fb7bd4b6136ff657c5,Is the New Testament written by volunteer ghostwriters the biggest religious scam on earth?,1,"['new', 'testament', 'written', 'volunteer', 'ghostwriter', 'biggest', 'religious', 'scam', 'earth']"
1d9b832289b01e1882e2,"What should we ask Jen Zhou in her Q/A session, if not my creepy stuff?",1,"['ask', 'jen', 'zhou', 'q', 'session', 'creepy', 'stuff']"
89970c193ecb8bab1daa,Is the Democratic Party sending Shock Troops to harass Republicans in restaurants?,1,"['democratic', 'party', 'sending', 'shock', 'troop', 'harass', 'republican', 'restaurant']"
14afe79cd9323e1f97d0,Are vegans vegetables?,1,"['vegan', 'vegetable']"
65aa98fa4f91d00c9f77,How is Barack Obama still alive?,1,"['barack', 'obama', 'still', 'alive']"
9695a57993187c610cb4,Why is Russia meddling in the U.S elections a bad thing while Obama’s meddling in Israeli elections not a bad thing?,1,"['russia', 'meddling', 'u', 'election', 'bad', 'thing', 'obama', 'meddling', 'israeli', 'election', 'bad', 'thing']"
e0174d1243816d39744c,Once a woman transformed into a werewolf will she still be fashion and appearance obsessed?,1,"['woman', 'transformed', 'werewolf', 'still', 'fashion', 'appearance', 'obsessed']"
5230bc249a10e54cfb20,Do white people believe they are the most attractive?,1,"['white', 'people', 'believe', 'attractive']"
7abcd39a4eac2294de95,Why do North Indians and even some South Indian (Malayalees) always hate Tamilans and look like Tamils as a villain? Is working for Indian development a sin?,1,"['north', 'indian', 'even', 'south', 'indian', 'malayalees', 'always', 'hate', 'tamilans', 'look', 'like', 'tamil', 'villain', 'working', 'indian', 'development', 'sin']"
0c03acb6fd0a64edd054,"Is Bill De Blasio a decent mayor, or is he a horse’s ass?",1,"['bill', 'de', 'blasio', 'decent', 'mayor', 'horse']"
d3e9fdad72be6909887f,Why are so many beautiful women single knowing that they get approached by many men? Is it because they are so fussy that they can't compromise?,1,"['many', 'beautiful', 'woman', 'single', 'knowing', 'get', 'approached', 'many', 'men', 'fussy', 'compromise']"
81f16fd22c1f9186f75d,Do East Asians have feelings?,1,"['east', 'asian', 'feeling']"
22ca12e3dba8aa401586,Why is there a large amount of self centred arseholes in UK?,1,"['large', 'amount', 'self', 'centred', 'arsehole', 'uk']"
554f8feae6107e3503fa,"Why do most of the Indians still see girl child as a burden, and male child as a support for their old age? How can we reshapen their mentality?",1,"['indian', 'still', 'see', 'girl', 'child', 'burden', 'male', 'child', 'support', 'old', 'age', 'reshapen', 'mentality']"
8cbf4e1ce8f790bb8932,How can Chinese society stop foreign men from freely taking away Chinese women?,1,"['chinese', 'society', 'stop', 'foreign', 'men', 'freely', 'taking', 'away', 'chinese', 'woman']"
a13f745165c36b279ac2,Where do you get all these Trump hating bitches?,1,"['get', 'trump', 'hating', 'bitch']"
a0fb0dc492b9caaab4e8,"Bindu, Ithenthu sangathi.Ithinokke samayamundo?",1,"['bindu', 'ithenthu', 'sangathi', 'ithinokke', 'samayamundo']"
4c2f85be35eb7e1a240c,Why is it that when men express their sexual tendency it is considered indecent or harrassment and when women do the same its a no big deal kind of thing infact sexy?,1,"['men', 'express', 'sexual', 'tendency', 'considered', 'indecent', 'harrassment', 'woman', 'big', 'deal', 'kind', 'thing', 'infact', 'sexy']"
bae8d4818881d9d70bad,Girls in India these days are focused a lot on sexual gratification. It wasn't like this during the 1990s (my teenage years). Girls then were totally different and focused on love and romance. Only the guys wanted sex. What has led to this change?,1,"['girl', 'india', 'day', 'focused', 'lot', 'sexual', 'gratification', 'like', '1990s', 'teenage', 'year', 'girl', 'totally', 'different', 'focused', 'love', 'romance', 'guy', 'wanted', 'sex', 'ha', 'led', 'change']"
e6edc2aaa3ae273f67cf,Why do Filipinos detest Indians?,1,"['filipino', 'detest', 'indian']"
80032edbe34facb6c758,Do Asian guys like moroccan girls or Arab girls?,1,"['asian', 'guy', 'like', 'moroccan', 'girl', 'arab', 'girl']"
c00fbca8c0755614273e,"Why do African Americans get 1 month, and Jews get 1 day for the hollcaust?",1,"['african', 'american', 'get', '1', 'month', 'jew', 'get', '1', 'day', 'hollcaust']"
64407a2763f7642f1539,"Why is America so backward in believing in an outdated amendment that gives them permission to have guns? Why are they so fearful even though their real enemy is guns? They shoot themselves, killing more of each other than terrorists?",1,"['america', 'backward', 'believing', 'outdated', 'amendment', 'give', 'permission', 'gun', 'fearful', 'even', 'though', 'real', 'enemy', 'gun', 'shoot', 'killing', 'terrorist']"
72da5c9e2f51f6b3949f,Why can't European stop appropriating American culture and start wearing the cloth they use to wear in ancient times?,1,"['european', 'stop', 'appropriating', 'american', 'culture', 'start', 'wearing', 'cloth', 'use', 'wear', 'ancient', 'time']"
dff6ae41567affdedbb3,"Do dyslexic agnostics believe in ""Dog""?",1,"['dyslexic', 'agnostic', 'believe', 'dog']"
4a9344742816f49da24f,Are Muslim people evil?,1,"['muslim', 'people', 'evil']"
e548e5be484cf485b5f2,Why have Muslims only won 12 Nobel prizes and Jewish people have won 182?,1,"['muslim', '12', 'nobel', 'prize', 'jewish', 'people', '182']"
fdd06d650a9e548fb14c,Any reason why my daughters pussy is not tight (I banged and fingered her last night)?,1,"['reason', 'daughter', 'pussy', 'tight', 'banged', 'fingered', 'last', 'night']"
b179673fc51706f0006b,Why is there all of a sudden a flood of questions on Quora that tend to have pro-Trump or right wing extremists undertone. Do Trump supporters really need things broken down to a third grade-level?,1,"['sudden', 'flood', 'question', 'quora', 'tend', 'pro', 'trump', 'right', 'wing', 'extremist', 'undertone', 'trump', 'supporter', 'really', 'need', 'thing', 'broken', 'third', 'grade', 'level']"
c47881e539c515ddcc5e,Why do Africans most expecialy Nigerian ladies don't go asking for man hand in marriage?,1,"['african', 'expecialy', 'nigerian', 'lady', 'go', 'asking', 'man', 'hand', 'marriage']"
118f4761d3892606b03c,Is it true that Victoria’s Secret models are all high priced prostitutes like some people have claimed?,1,"['true', 'victoria', 'secret', 'model', 'high', 'priced', 'prostitute', 'like', 'people', 'claimed']"
3e9245e0f9a044015fe4,Can a Macedonian please join the conversation regarding Greece blocking their name and access to the EU?,1,"['macedonian', 'please', 'join', 'conversation', 'regarding', 'greece', 'blocking', 'name', 'access', 'eu']"
693d20d9238324cf1629,Has the institution of marriage failed in Indian Muslims since its aim has deviated from the protection from Zina to a business deal?,1,"['ha', 'institution', 'marriage', 'failed', 'indian', 'muslim', 'since', 'aim', 'ha', 'deviated', 'protection', 'zina', 'business', 'deal']"
ba1a11c5f49b074ebd03,"Why do non Americans feel the need to weigh in on our gun laws? I don't see questions from Americans asking other cultures about their ridiculous laws and customs, e.g. arranged marriages?",1,"['non', 'american', 'feel', 'need', 'weigh', 'gun', 'law', 'see', 'question', 'american', 'asking', 'culture', 'ridiculous', 'law', 'custom', 'e', 'g', 'arranged', 'marriage']"
cd05cd83a44c593a8959,Should straight people be included in the LGBT+ community?,1,"['straight', 'people', 'included', 'lgbt', 'community']"
ce7927439da22c8fced2,"Why do Welsh people pronounce year ""ear"" and ear ""year""?",1,"['welsh', 'people', 'pronounce', 'year', 'ear', 'ear', 'year']"
d5bcf63fa6bc9e120eec,Why do sheeple blindly follow questions asked by popular Quorans?,1,"['sheeple', 'blindly', 'follow', 'question', 'asked', 'popular', 'quorans']"
a8b668732a7b000ee51a,It amazes me to read incredibly well put-together answers with no upvotes or very few. Are you guys lazy or what? Why don't you give a pat on the back if they put in the time to create something to entertain you with their knowledge?,1,"['amazes', 'read', 'incredibly', 'well', 'put', 'together', 'answer', 'upvotes', 'guy', 'lazy', 'give', 'pat', 'back', 'put', 'time', 'create', 'something', 'entertain', 'knowledge']"
30a2474a64ff400ceb96,Do you think we should bring slavery back?,1,"['think', 'bring', 'slavery', 'back']"
c07427d637a2344356e4,Are white women attracted to Indian men? And why? (Corollary to ,1,"['white', 'woman', 'attracted', 'indian', 'men', 'corollary']"
58ea24a9b4a5bd9178e4,How can we Murder our penis?,1,"['murder', 'penis']"
af6b4195ed1374b441a3,"Are Evangelicals the only minority that Democrats encourage discrimination against? If they were less white, would they get the same treatment from Democrats?",1,"['evangelicals', 'minority', 'democrat', 'encourage', 'discrimination', 'le', 'white', 'would', 'get', 'treatment', 'democrat']"
ab783c028023d2418595,Do you narcissists understand that you are the worst kind of person?,1,"['narcissist', 'understand', 'worst', 'kind', 'person']"
259b3ca8e0109a4b202b,"Why don't more Christians realize that Charles Darwin was most certainly not a Christian, and TH Huxley, his mentally challenged friend, was completely anti-Christian?",1,"['christian', 'realize', 'charles', 'darwin', 'wa', 'certainly', 'christian', 'th', 'huxley', 'mentally', 'challenged', 'friend', 'wa', 'completely', 'anti', 'christian']"
af444a1bf4ad832bd188,Why is Roy Moore better with kids than Barack Obama?,1,"['roy', 'moore', 'better', 'kid', 'barack', 'obama']"
7faf878510aab274fad4,Why do Chinese treat Indian POWs much better unlike Pakistanis who brutalise Indian POWs?,1,"['chinese', 'treat', 'indian', 'pow', 'much', 'better', 'unlike', 'pakistani', 'brutalise', 'indian', 'pow']"
8b90582f079e8b580786,Is everyone on here an anti-American Trump hater?,1,"['everyone', 'anti', 'american', 'trump', 'hater']"
2c62099f8aa71f156482,How many swatts should a husband receive from the wife?,1,"['many', 'swatts', 'husband', 'receive', 'wife']"
1d91582b4e10e428fb0d,Why women's in India are becoming more like western girls (in all terms)?,1,"['woman', 'india', 'becoming', 'like', 'western', 'girl', 'term']"
6e7b0f0c0b32720e7684,"Why do black people always say that they invented everything and white people stole every single invention, so white people didn't invent anything?",1,"['black', 'people', 'always', 'say', 'invented', 'everything', 'white', 'people', 'stole', 'every', 'single', 'invention', 'white', 'people', 'invent', 'anything']"
95624438c2ebc9e4460d,Why do Europeans prefer the train over the car? Don't they value their personal space and independence?,1,"['european', 'prefer', 'train', 'car', 'value', 'personal', 'space', 'independence']"
50d9d4f5624172afada3,Why is there so much racism towards black people in the Arab Muslim world despite the fact that the Qur'an teaches that all races are one and equal?,1,"['much', 'racism', 'towards', 'black', 'people', 'arab', 'muslim', 'world', 'despite', 'fact', 'qur', 'teach', 'race', 'one', 'equal']"
f995877417572ba50e47,Why do the Brits still put up with the antiquated notion of a monarch?,1,"['brit', 'still', 'put', 'antiquated', 'notion', 'monarch']"
f25867a1fde6ab6d40a0,Why are Indians so conservative and sensitive?,1,"['indian', 'conservative', 'sensitive']"
b41b8ddc9ba0c0c11830,"A World Trade Organization ruling hands the U.S. a victory over the European Union in their multi-billion-dollar jetliner fight, a big victory for Trump. How do liberals feel?",1,"['world', 'trade', 'organization', 'ruling', 'hand', 'u', 'victory', 'european', 'union', 'multi', 'billion', 'dollar', 'jetliner', 'fight', 'big', 'victory', 'trump', 'liberal', 'feel']"
7c02d455a812beb5b0c1,Is Lucifer an aspie?,1,"['lucifer', 'aspie']"
cf651bf4a12efb98fa38,"If we will be judged by God when we die, then why do theists believe in sending them to God sooner? Aren't you denying them the chance to repent?",1,"['judged', 'god', 'die', 'theist', 'believe', 'sending', 'god', 'sooner', 'denying', 'chance', 'repent']"
ef34011f81e534bd3f24,Why are Democrats mad that Trump is working to provide cheaper insurance plans than what Obama wrongly and ignorantly assumed everyone could afford?,1,"['democrat', 'mad', 'trump', 'working', 'provide', 'cheaper', 'insurance', 'plan', 'obama', 'wrongly', 'ignorantly', 'assumed', 'everyone', 'could', 'afford']"
6cbb1ccc7c2f31de7ec1,Can we say that Pakistani students have more talent in every educational field than any other country in the world?,1,"['say', 'pakistani', 'student', 'talent', 'every', 'educational', 'field', 'country', 'world']"
10291ec0213bccdc5a39,Aren't social conservatives always on the wrong side of history? Social conservatives were against the ending of slavery. Social conservatives were against women gaining the right to vote. Social conservatives were against the Civil Rights Movement.,1,"['social', 'conservative', 'always', 'wrong', 'side', 'history', 'social', 'conservative', 'ending', 'slavery', 'social', 'conservative', 'woman', 'gaining', 'right', 'vote', 'social', 'conservative', 'civil', 'right', 'movement']"
c9e2c5256a4c15fbea13,"The standard IQ consistently scores blacks at around 80, what is wrong with the test?",1,"['standard', 'iq', 'consistently', 'score', 'black', 'around', '80', 'wrong', 'test']"
ad4e780cf4e01611756e,Https://www.google.co.in/amp/s/www.ndtv.com/tamil-nadu-news/anti-sterlite-protests-police-firing-killsWhy do people of tamilnadu think Modi is responsible for killing of anti Sterlite protestors?,1,"['http', 'www', 'google', 'co', 'amp', 'www', 'ndtv', 'com', 'tamil', 'nadu', 'news', 'anti', 'sterlite', 'protest', 'police', 'firing', 'killswhy', 'people', 'tamilnadu', 'think', 'modi', 'responsible', 'killing', 'anti', 'sterlite', 'protestors']"
bbcbe40f227d3c96e1ba,Why do liberals hate Asians?,1,"['liberal', 'hate', 'asian']"
1f9b982d94146eff621f,Why North Indians think South Indians as shit?,1,"['north', 'indian', 'think', 'south', 'indian', 'shit']"
a15ca9daa5a1200910f3,What's an example of European ignorance?,1,"['example', 'european', 'ignorance']"
c2750f21ec5f426b671e,"Why does USA support Israel, while Israel is continuing to kill Christians in Middle East. Is USA an anti-Christian country as well?",1,"['doe', 'usa', 'support', 'israel', 'israel', 'continuing', 'kill', 'christian', 'middle', 'east', 'usa', 'anti', 'christian', 'country', 'well']"
7bedb96a924bcd7966fc,"Is having an autistic son or daughter typically much more difficult and unpleasant, in the sense that it means your chances of having a meaningful, beautiful life worth living end up being much lower?",1,"['autistic', 'son', 'daughter', 'typically', 'much', 'difficult', 'unpleasant', 'sense', 'mean', 'chance', 'meaningful', 'beautiful', 'life', 'worth', 'living', 'end', 'much', 'lower']"
9a28dc7f54e7610f5125,Why can't republicans seem to factually verify why Obama was such a bad President?,1,"['republican', 'seem', 'factually', 'verify', 'obama', 'wa', 'bad', 'president']"
c1891056ac2b4fec7e9f,How does Allevia CBD oil work?,1,"['doe', 'allevia', 'cbd', 'oil', 'work']"
17dd966059130f63d849,"Why are there so many dumb questions about Mongols, or Mongolians on Quora?",1,"['many', 'dumb', 'question', 'mongol', 'mongolian', 'quora']"
1da80b3363d167885ce7,I keep thinking about raping and murdering women? What wrong with me?,1,"['keep', 'thinking', 'raping', 'murdering', 'woman', 'wrong']"
2bd964a6006996526603,"Why do so many countries around the world fancy an American weapon in their home? Don't they understand that they are just shields covering the US in case of war, that will be destroyed foremost?",1,"['many', 'country', 'around', 'world', 'fancy', 'american', 'weapon', 'home', 'understand', 'shield', 'covering', 'u', 'case', 'war', 'destroyed', 'foremost']"
1bd0ff289da56fb51a66,Are Vietnamese women the sex toys for Japanese?,1,"['vietnamese', 'woman', 'sex', 'toy', 'japanese']"
7310fac797f9d70d6877,Did GPU manufacturers shoot themselves in the foot by allowing GPUs to perform more general purpose computing instead of keeping them graphics specific? Can they find a solution to sell to gamers at reasonable prices?,1,"['gpu', 'manufacturer', 'shoot', 'foot', 'allowing', 'gpus', 'perform', 'general', 'purpose', 'computing', 'instead', 'keeping', 'graphic', 'specific', 'find', 'solution', 'sell', 'gamers', 'reasonable', 'price']"
19ef651961ad30f9176d,Is it true that it's politically correct to hate fat people since they're not a culture or protected class?,1,"['true', 'politically', 'correct', 'hate', 'fat', 'people', 'since', 'culture', 'protected', 'class']"
0a9db79fdfb4fbbf01a8,"Why is the democratic US government only responsible for bombing other countries, but not for its domestic randomly shooting at people walking in the streets?",1,"['democratic', 'u', 'government', 'responsible', 'bombing', 'country', 'domestic', 'randomly', 'shooting', 'people', 'walking', 'street']"
a1eaed3bd0efba868a86,DID TRUMP TEAR A NEW ASS HOLE TO Obama MAKING ASS HOLE SQUARE ROOT 17?,1,"['trump', 'tear', 'new', 'hole', 'obama', 'making', 'hole', 'square', 'root', '17']"
8f69c50fd92c59334e31,Are BJP Trolls on Quora paid?,1,"['bjp', 'troll', 'quora', 'paid']"
a7e50640135c6bb2d1d7,Do every men cheat?,1,"['every', 'men', 'cheat']"
8c2ae544983bbbe687c2,Do you think the Antichrist will come from Europe? Jewish people will not except an Islamic Antichrist.,1,"['think', 'antichrist', 'come', 'europe', 'jewish', 'people', 'except', 'islamic', 'antichrist']"
75b28848b237b20ec607,Why don't militaries microwave people?,1,"['military', 'microwave', 'people']"
f776269861cc5bf2af36,Why do most gays think of themselves as abnormal?,1,"['gay', 'think', 'abnormal']"
5bbed49c628753074d7e,How come all of the black guys I dated had average to small penises? Are the well-endowed men all taken?,1,"['come', 'black', 'guy', 'dated', 'average', 'small', 'penis', 'well', 'endowed', 'men', 'taken']"
37143d2635334bea708d,Isn't time for Facebook to pivot again? Maybe a new line of smartphones or shampoo with Zuckerberg’s face.,1,"['time', 'facebook', 'pivot', 'maybe', 'new', 'line', 'smartphones', 'shampoo', 'zuckerberg', 'face']"
ee9c09a9635c3f846318,"How will CNN, MSLSD, and democrats spin the reason for unemployment among African American dropping to an all time low in the last year? Also how panicked are they about it since it diminishes their power to keep them enslaved to the government?",1,"['cnn', 'mslsd', 'democrat', 'spin', 'reason', 'unemployment', 'among', 'african', 'american', 'dropping', 'time', 'low', 'last', 'year', 'also', 'panicked', 'since', 'diminishes', 'power', 'keep', 'enslaved', 'government']"
48dd958a30573ff84a8f,Is Major Gaurav Arya a Modi bhakt? Is he funded by the BJP?,1,"['major', 'gaurav', 'arya', 'modi', 'bhakt', 'funded', 'bjp']"
63b0465f20ac9b4205ca,Why do Americans give Hispanics hard time and see that they don't become successful in life?,1,"['american', 'give', 'hispanic', 'hard', 'time', 'see', 'become', 'successful', 'life']"
0262515a8adbadbcd35a,Do mentally ill people go to heaven?,1,"['mentally', 'ill', 'people', 'go', 'heaven']"
de980f0e7dabb076d953,What should I do about my daughter's indecent and unladylike nocturnal activities with her stepfather?,1,"['daughter', 'indecent', 'unladylike', 'nocturnal', 'activity', 'stepfather']"
e9f060cc28af49bfb32d,Why do Ahmadi Muslims hate other Muslims?,1,"['ahmadi', 'muslim', 'hate', 'muslim']"
eb1ab3525874d8ff4d97,Why can't women accept no for friendship?,1,"['woman', 'accept', 'friendship']"
f09dbe91f8e4760bd79c,Would Muslims start to tease Christians if ISIS terrorists become Christians from Muslim?,1,"['would', 'muslim', 'start', 'tease', 'christian', 'isi', 'terrorist', 'become', 'christian', 'muslim']"
307d9a11b3ce9951c3cf,Is it true that Pakistan was thinking of launching nuclear attack on India in the Kargil conflict due to fear of loosing it?,1,"['true', 'pakistan', 'wa', 'thinking', 'launching', 'nuclear', 'attack', 'india', 'kargil', 'conflict', 'due', 'fear', 'loosing']"
b33c00f7843cb8a8a4fe,"In the UK, most people are broke. Is this the same in the US, or is this unique to the UK after 8 years of austerity and pay freezes under the conservatives?",1,"['uk', 'people', 'broke', 'u', 'unique', 'uk', '8', 'year', 'austerity', 'pay', 'freeze', 'conservative']"
0cf6dd2b5df351a4a8c0,Does the far left hate men more than white people?,1,"['doe', 'far', 'left', 'hate', 'men', 'white', 'people']"
74425c6f2a8ae874b7e9,Why do some Western men like Asian women? Aren't Western women more beautiful?,1,"['western', 'men', 'like', 'asian', 'woman', 'western', 'woman', 'beautiful']"
5c5efbf952fe79bc500e,What is the real scientific evidence behind transgenderism? Are TERFs right? Are trans people really just deluded or do they really have a genuine condition?,1,"['real', 'scientific', 'evidence', 'behind', 'transgenderism', 'terfs', 'right', 'trans', 'people', 'really', 'deluded', 'really', 'genuine', 'condition']"
b3cd9f443ed636c91fce,Why does Trump refuse to accept the fact he won the election?,1,"['doe', 'trump', 'refuse', 'accept', 'fact', 'election']"
8660c8081363129d5db4,Why so many wome are prostites and porn star without self respect?,1,"['many', 'wome', 'prostites', 'porn', 'star', 'without', 'self', 'respect']"
